Product Name;Product ID;Category;Sub-Category;Sales
Fellowes Black Plastic Comb Bindings;OFF-BI-10002071;Office Supplies;Binders;9.296
Xerox 22;OFF-PA-10000477;Office Supplies;Paper;19.44
Multicolor Computer Printout Paper;OFF-PA-10004359;Office Supplies;Paper;314.55
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";OFF-BI-10000962;Office Supplies;Binders;16.27
Stiletto Hand Letter Openers;OFF-SU-10003567;Office Supplies;Supplies;69.12
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";OFF-BI-10003708;Office Supplies;Binders;4.47
Chromcraft Round Conference Tables;FUR-TA-10001095;Furniture;Tables;418.296
Sharp 1540cs Digital Laser Copier;TEC-CO-10001571;Technology;Copiers;659.988
Master Caster Door Stop, Brown;FUR-FU-10000221;Furniture;Furnishings;8.128
Xerox 214;OFF-PA-10001972;Office Supplies;Paper;36.288
Hon Multipurpose Stacking Arm Chairs;FUR-CH-10000015;Furniture;Chairs;909.72
Bush Andora Bookcase, Maple/Graphite Gray Finish;FUR-BO-10004015;Furniture;Bookcases;9.179.235
Xerox 1930;OFF-PA-10002036;Office Supplies;Paper;38.88
GBC DocuBind 300 Electric Binding Machine;OFF-BI-10003650;Office Supplies;Binders;631.176
Xerox 211;OFF-PA-10003309;Office Supplies;Paper;12.96
Xerox 227;OFF-PA-10002787;Office Supplies;Paper;12.96
Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;OFF-BI-10000174;Office Supplies;Binders;23.2
Xerox 225;OFF-PA-10002005;Office Supplies;Paper;25.92
Staples;OFF-FA-10002815;Office Supplies;Fasteners;21.312
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;TEC-PH-10000213;Technology;Phones;173.656
Avanti 4.4 Cu. Ft. Refrigerator;OFF-AP-10000828;Office Supplies;Appliances;361.96
Sony 32GB Class 10 Micro SDHC R40 Memory Card;TEC-AC-10004708;Technology;Accessories;62.85
Cisco Unified IP Phone 7945G VoIP phone;TEC-PH-10001530;Technology;Phones;818.376
Tennsco Commercial Shelving;OFF-ST-10002301;Office Supplies;Storage;20.34
Westinghouse Floor Lamp with Metal Mesh Shade, Black;FUR-FU-10002554;Furniture;Furnishings;23.99
Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;FUR-TA-10001520;Furniture;Tables;171.288
3M Polarizing Light Filter Sleeves;FUR-FU-10001085;Furniture;Furnishings;37.3
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";OFF-BI-10001597;Office Supplies;Binders;81.96
Premier Elliptical Ring Binder, Black;OFF-BI-10002429;Office Supplies;Binders;54.792
Tenex Personal Project File with Scoop Front Design, Black;OFF-ST-10001590;Office Supplies;Storage;10.784
Global Executive Mid-Back Manager's Chair;FUR-CH-10000847;Furniture;Chairs;290.98
Dixon Ticonderoga Core-Lock Colored Pencils;OFF-AR-10003179;Office Supplies;Art;36.44
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";OFF-PA-10000807;Office Supplies;Paper;21.4
Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;OFF-BI-10002103;Office Supplies;Binders;48.664
BIC Brite Liner Highlighters;OFF-AR-10004441;Office Supplies;Art;16.56
24 Capacity Maxi Data Binder Racks, Pearl;OFF-ST-10003805;Office Supplies;Storage;1347.52
Enermax Briskie RF Wireless Keyboard and Mouse Combo;TEC-AC-10001284;Technology;Accessories;62.31
Master Caster Door Stop, Brown;FUR-FU-10000221;Furniture;Furnishings;20.32
Staples;OFF-FA-10001229;Office Supplies;Fasteners;9.432
Avery 499;OFF-LA-10001569;Office Supplies;Labels;34.86
Tensor Computer Mounted Lamp;FUR-FU-10004018;Furniture;Furnishings;89.34
Avaya 5420 Digital phone;TEC-PH-10004536;Technology;Phones;269.98
Southworth 25% Cotton Premium Laser Paper and Envelopes;OFF-PA-10004353;Office Supplies;Paper;99.9
DAX Solid Wood Frames;FUR-FU-10004848;Furniture;Furnishings;39.08
Memorex Micro Travel Drive 32 GB;TEC-AC-10004864;Technology;Accessories;116.832
Binder Posts;OFF-BI-10002393;Office Supplies;Binders;2.296
Hon GuestStacker Chair;FUR-CH-10002335;Furniture;Chairs;408.006
Tenex Personal Project File with Scoop Front Design, Black;OFF-ST-10001590;Office Supplies;Storage;40.44
Global Deluxe Stacking Chair, Gray;FUR-CH-10002774;Furniture;Chairs;122.352
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";OFF-EN-10001219;Office Supplies;Envelopes;15.28
Xerox 1974;OFF-PA-10001947;Office Supplies;Paper;11.96
Master Big Foot Doorstop, Beige;FUR-FU-10003142;Furniture;Furnishings;15.84
GBC VeloBinder Manual Binding System;OFF-BI-10001543;Office Supplies;Binders;86.376
Zebra Zazzle Fluorescent Highlighters;OFF-AR-10003560;Office Supplies;Art;18.24
Crayola Colored Pencils;OFF-AR-10004757;Office Supplies;Art;13.12
i.Sound Portable Power - 8000 mAh;TEC-PH-10003800;Technology;Phones;105.98
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";FUR-TA-10004152;Furniture;Tables;493.92
Storex DuraTech Recycled Plastic Frosted Binders;OFF-BI-10000756;Office Supplies;Binders;5.936
Multimedia Mailers;OFF-EN-10004206;Office Supplies;Envelopes;325.86
Global Push Button Manager's Chair, Indigo;FUR-CH-10004477;Furniture;Chairs;383.607
Geemarc AmpliPOWER60;TEC-PH-10003505;Technology;Phones;148.48
Vtech CS6719;TEC-PH-10000526;Technology;Phones;537.544
Tuff Stuff Recycled Round Ring Binders;OFF-BI-10003314;Office Supplies;Binders;1.928
Newell 32;OFF-AR-10003190;Office Supplies;Art;6.912
Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;FUR-FU-10001861;Furniture;Furnishings;7.76
GE 2-Jack Phone Line Splitter;TEC-PH-10003963;Technology;Phones;659.168
Avery 5;OFF-LA-10003388;Office Supplies;Labels;5.76
Bevis Round Conference Table Top & Single Column Base;FUR-TA-10002855;Furniture;Tables;351.216
Bevis Steel Folding Chairs;FUR-CH-10004886;Furniture;Chairs;230.28
Xerox 1927;OFF-PA-10003657;Office Supplies;Paper;12.84
Flexible Leather- Look Classic Collection Ring Binder;OFF-BI-10004738;Office Supplies;Binders;56.82
Staples;OFF-FA-10003112;Office Supplies;Fasteners;31.56
Eldon Shelf Savers Cubes and Bins;OFF-ST-10002486;Office Supplies;Storage;27.92
Lock-Up Easel 'Spel-Binder';OFF-BI-10003984;Office Supplies;Binders;8.559
Staple envelope;OFF-EN-10004773;Office Supplies;Envelopes;49.568
Global Value Mid-Back Manager's Chair, Gray;FUR-CH-10001146;Furniture;Chairs;127.869
Tyvek Side-Opening Peel & Seel Expanding Envelopes;OFF-EN-10003296;Office Supplies;Envelopes;271.44
Jensen SMPS-640 -Â speaker phone;TEC-PH-10000193;Technology;Phones;110.352
Master Caster Door Stop, Large Brown;FUR-FU-10002111;Furniture;Furnishings;36.4
Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;FUR-CH-10003298;Furniture;Chairs;419.136
Acco Perma 3000 Stacking Storage Drawers;OFF-ST-10004950;Office Supplies;Storage;100.704
Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;OFF-AP-10002350;Office Supplies;Appliances;45.216
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";OFF-BI-10004233;Office Supplies;Binders;28.782
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4";OFF-PA-10001892;Office Supplies;Paper;24.448
Wilson Jones Leather-Like Binders with DublLock Round Rings;OFF-BI-10003291;Office Supplies;Binders;10.476
"Executive Impressions 13"" Chairman Wall Clock";FUR-FU-10004017;Furniture;Furnishings;76.14
SANFORD Major Accent Highlighters;OFF-AR-10002445;Office Supplies;Art;21.24
GBC DocuBind P50 Personal Binding Machine;OFF-BI-10001718;Office Supplies;Binders;127.96
Brother DCP1000 Digital 3 in 1 Multifunction Machine;TEC-CO-10004202;Technology;Copiers;479.984
Jabra SPEAK 410;TEC-PH-10002103;Technology;Phones;657.93
Westinghouse Clip-On Gooseneck Lamps;FUR-FU-10003724;Furniture;Furnishings;33.48
Newell 333;OFF-AR-10003732;Office Supplies;Art;13.9
Fellowes Desktop Hanging File Manager;OFF-ST-10000885;Office Supplies;Storage;26.86
GBC Personal VeloBind Strips;OFF-BI-10004817;Office Supplies;Binders;9.584
Vinyl Sectional Post Binders;OFF-BI-10001670;Office Supplies;Binders;113.1
Xerox 1956;OFF-PA-10002709;Office Supplies;Paper;65.78
Microsoft Sculpt Comfort Mouse;TEC-AC-10004469;Technology;Accessories;239.7
Nu-Dell Oak Frame;FUR-FU-10003424;Furniture;Furnishings;25.632
Avery 487;OFF-LA-10003720;Office Supplies;Labels;23.616
Newell Chalk Holder;OFF-AR-10000390;Office Supplies;Art;8.26
White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes;OFF-EN-10001335;Office Supplies;Envelopes;76.58
Nontoxic Chalk;OFF-AR-10003469;Office Supplies;Art;8.8
GBC Therma-A-Bind 250T Electric Binding System;OFF-BI-10003718;Office Supplies;Binders;590.352
Super Bands, 12/Pack;OFF-FA-10004838;Office Supplies;Fasteners;5.58
Document Clip Frames;FUR-FU-10002508;Furniture;Furnishings;25.02
Space Solutions Commercial Steel Shelving;OFF-ST-10001511;Office Supplies;Storage;452.55
Fiskars Home & Office Scissors;OFF-SU-10000952;Office Supplies;Supplies;17.76
Mitel 5320 IP Phone VoIP phone;TEC-PH-10002275;Technology;Phones;302.384
Global Armless Task Chair, Royal Blue;FUR-CH-10003535;Furniture;Chairs;146.352
Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;OFF-AP-10004052;Office Supplies;Appliances;7.9
Bretford Rectangular Conference Table Tops;FUR-TA-10003473;Furniture;Tables;902.712
Model L Table or Wall-Mount Pencil Sharpener;OFF-AR-10001897;Office Supplies;Art;53.97
BIC Brite Liner Grip Highlighters, Assorted, 5/Pack;OFF-AR-10000034;Office Supplies;Art;33.92
Acme Stainless Steel Office Snips;OFF-SU-10004115;Office Supplies;Supplies;21.81
Acco 6 Outlet Guardian Premium Plus Surge Suppressor;OFF-AP-10001947;Office Supplies;Appliances;91.6
Global Manager's Adjustable Task Chair, Storm;FUR-CH-10004853;Furniture;Chairs;150.98
White Envelopes, White Envelopes with Clear Poly Window;OFF-EN-10000483;Office Supplies;Envelopes;137.25
"Acco Banker's Clasps, 5 3/4""-Long";OFF-FA-10001332;Office Supplies;Fasteners;11.52
Xerox 1991;OFF-PA-10003790;Office Supplies;Paper;18.272
Xerox 1937;OFF-PA-10003134;Office Supplies;Paper;153.728
Security-Tint Envelopes;OFF-EN-10004459;Office Supplies;Envelopes;12.224
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;TEC-AC-10003628;Technology;Accessories;167.944
Panasonic Kx-TS550;TEC-PH-10004093;Technology;Phones;45.99
Hot File 7-Pocket, Floor Stand;OFF-ST-10001490;Office Supplies;Storage;535.41
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";OFF-BI-10000605;Office Supplies;Binders;6.096
Xerox 219;OFF-PA-10004255;Office Supplies;Paper;45.36
Eldon Wave Desk Accessories;FUR-FU-10000023;Furniture;Furnishings;47.12
XtraLife ClearVue Slant-D Ring Binders by Cardinal;OFF-BI-10000285;Office Supplies;Binders;31.36
Newell 345;OFF-AR-10000588;Office Supplies;Art;47.616
Things To Do Today Pad;OFF-PA-10002250;Office Supplies;Paper;23.48
Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red;OFF-AP-10002457;Office Supplies;Appliances;62.79
Advantus Map Pennant Flags and Round Head Tacks;OFF-FA-10002763;Office Supplies;Fasteners;28.44
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;TEC-AC-10000109;Technology;Accessories;134.376
Polycom VoiceStation 500 ConferenceÂ phone;TEC-PH-10002415;Technology;Phones;589.9
Global Ergonomic Managers Chair;FUR-CH-10000785;Furniture;Chairs;542.94
Hewlett Packard LaserJet 3310 Copier;TEC-CO-10001449;Technology;Copiers;2.879.952
Vinyl Sectional Post Binders;OFF-BI-10001670;Office Supplies;Binders;90.48
Personal Filing Tote with Lid, Black/Gray;OFF-ST-10001328;Office Supplies;Storage;77.55
Staple remover;OFF-SU-10001225;Office Supplies;Supplies;8.832
Xerox 1888;OFF-PA-10000357;Office Supplies;Paper;177.536
Fellowes Super Stor/Drawer Files;OFF-ST-10000046;Office Supplies;Storage;258.48
Eldon Wave Desk Accessories;FUR-FU-10000023;Furniture;Furnishings;14.136
Tenex File Box, Personal Filing Tote with Lid, Black;OFF-ST-10003455;Office Supplies;Storage;77.55
Eldon Simplefile Box Office;OFF-ST-10000876;Office Supplies;Storage;24.88
Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;OFF-AR-10003582;Office Supplies;Art;140.75
Portable Personal File Box;OFF-ST-10004258;Office Supplies;Storage;36.63
DAX Cubicle Frames, 8-1/2 x 11;FUR-FU-10000719;Furniture;Furnishings;17.14
Avery 473;OFF-LA-10001297;Office Supplies;Labels;51.75
Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;FUR-FU-10000723;Furniture;Furnishings;123.96
Sauder Camden County Collection Library;FUR-BO-10003893;Furniture;Bookcases;586.398
Carina Double Wide Media Storage Towers in Natural & Black;OFF-ST-10000736;Office Supplies;Storage;80.98
Carina Double Wide Media Storage Towers in Natural & Black;OFF-ST-10000736;Office Supplies;Storage;242.94
Boston School Pro Electric Pencil Sharpener, 1670;OFF-AR-10003373;Office Supplies;Art;123.92
Newell Chalk Holder;OFF-AR-10000390;Office Supplies;Art;12.39
Boston Home & Office Model 2000 Electric Pencil Sharpeners;OFF-AR-10001725;Office Supplies;Art;47.3
Canon PC-428 Personal Copier;TEC-CO-10001943;Technology;Copiers;1599.92
#10 Self-Seal White Envelopes;OFF-EN-10002312;Office Supplies;Envelopes;11.09
Storex Flexible Poly Binders with Double Pockets;OFF-BI-10000831;Office Supplies;Binders;3.168
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;FUR-CH-10000749;Furniture;Chairs;579.136
Ibico Presentation Index for Binding Systems;OFF-BI-10002003;Office Supplies;Binders;6.368
Okidata C331dn Printer;TEC-MA-10001972;Technology;Machines;558.4
Global Geo Office Task Chair, Gray;FUR-CH-10000225;Furniture;Chairs;145.764
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled";OFF-PA-10001622;Office Supplies;Paper;13.62
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;FUR-CH-10004983;Furniture;Chairs;434.646
Xerox 1917;OFF-PA-10003228;Office Supplies;Paper;440.19
Martin-Yale Premier Letter Opener;OFF-SU-10004498;Office Supplies;Supplies;64.4
Xerox 1891;OFF-PA-10001878;Office Supplies;Paper;244.55
Xerox 1942;OFF-PA-10002923;Office Supplies;Paper;195.76
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";OFF-PA-10001838;Office Supplies;Paper;11.76
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;OFF-ST-10003123;Office Supplies;Storage;166.45
"Acco Banker's Clasps, 5 3/4""-Long";OFF-FA-10001332;Office Supplies;Fasteners;2.88
Eldon Portable Mobile Manager;OFF-ST-10003442;Office Supplies;Storage;45.248
Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set;OFF-AR-10001468;Office Supplies;Art;59.904
Holmes Replacement Filter for HEPA Air Cleaner, Large Room;OFF-AP-10003266;Office Supplies;Appliances;23.696
Xerox 1897;OFF-PA-10002230;Office Supplies;Paper;7.968
Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;OFF-AP-10003622;Office Supplies;Appliances;18.2
SanDisk Cruzer 16 GB USB Flash Drive;TEC-AC-10001542;Technology;Accessories;27.552
Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;FUR-CH-10002965;Furniture;Chairs;844.116
Fellowes Bankers Box Stor/Drawer Steel Plus;OFF-ST-10000563;Office Supplies;Storage;76.752
Avery 480;OFF-LA-10002787;Office Supplies;Labels;3
Acco Suede Grain Vinyl Round Ring Binder;OFF-BI-10004022;Office Supplies;Binders;7.506
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""";OFF-LA-10001158;Office Supplies;Labels;16.56
24-Hour Round Wall Clock;FUR-FU-10000076;Furniture;Furnishings;79.92
Logitech Media Keyboard K200;TEC-AC-10002335;Technology;Accessories;69.98
Avery Durable Poly Binders;OFF-BI-10002827;Office Supplies;Binders;11.06
Sauder Mission Library with Doors, Fruitwood Finish;FUR-BO-10001601;Furniture;Bookcases;6.234.648
Fellowes Staxonsteel Drawer Files;OFF-ST-10001932;Office Supplies;Storage;772.68
Honeywell Quietcare HEPA Air Cleaner;OFF-AP-10001005;Office Supplies;Appliances;283.14
ClearOne Communications CHAT 70 OCÂ Speaker Phone;TEC-PH-10004042;Technology;Phones;635.96
Polycom SoundPoint Pro SE-225 Corded phone;TEC-PH-10001079;Technology;Phones;118.99
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;FUR-FU-10002918;Furniture;Furnishings;272.94
Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;FUR-FU-10003832;Furniture;Furnishings;15.008
GBC Wire Binding Combs;OFF-BI-10001617;Office Supplies;Binders;33.088
Carina Double Wide Media Storage Towers in Natural & Black;OFF-ST-10000736;Office Supplies;Storage;80.98
ImationÂ 30456 USBÂ Flash DriveÂ 8GB;TEC-AC-10004877;Technology;Accessories;82.8
Staple magnet;OFF-ST-10003221;Office Supplies;Storage;21.36
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";OFF-BI-10003007;Office Supplies;Binders;62.048
Acco Hot Clips Clips to Go;OFF-FA-10000936;Office Supplies;Fasteners;29.61
Jabra Supreme Plus Driver EditionÂ Headset;TEC-PH-10003811;Technology;Phones;863.928
"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";FUR-TA-10004152;Furniture;Tables;241.92
O'Sullivan 5-Shelf Heavy-Duty Bookcases;FUR-BO-10002853;Furniture;Bookcases;163.88
Fellowes Black Plastic Comb Bindings;OFF-BI-10002071;Office Supplies;Binders;3.486
Revere Boxed Rubber Bands by Revere;OFF-FA-10000053;Office Supplies;Fasteners;10.584
Panasonic KX TS208W Corded phone;TEC-PH-10001305;Technology;Phones;440.91
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red";OFF-BI-10001525;Office Supplies;Binders;5.715
"Computer Room Manger, 14""";FUR-FU-10001876;Furniture;Furnishings;51.968
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;TEC-AC-10003628;Technology;Accessories;71.976
Global Low Back Tilter Chair;FUR-CH-10004860;Furniture;Chairs;242.352
Xerox 1888;OFF-PA-10000357;Office Supplies;Paper;221.92
Xerox 1954;OFF-PA-10003270;Office Supplies;Paper;8.448
GBC Plastic Binding Combs;OFF-BI-10000320;Office Supplies;Binders;29.52
Hon Valutask Swivel Chairs;FUR-CH-10003846;Furniture;Chairs;302.94
Harbour Creations 67200 Series Stacking Chairs;FUR-CH-10004875;Furniture;Chairs;142.36
Global Value Steno Chair, Gray;FUR-CH-10003817;Furniture;Chairs;546.66
Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;FUR-FU-10002116;Furniture;Furnishings;212.13
Newell 348;OFF-AR-10003481;Office Supplies;Art;5.248
Safco Commercial Shelving;OFF-ST-10004180;Office Supplies;Storage;74.416
Xerox 1927;OFF-PA-10003657;Office Supplies;Paper;6.848
Telescoping Adjustable Floor Lamp;FUR-FU-10001967;Furniture;Furnishings;7.996
Holmes HEPA Air Purifier;OFF-AP-10002082;Office Supplies;Appliances;8.712
Acme Forged Steel Scissors with Black Enamel Handles;OFF-SU-10000381;Office Supplies;Supplies;65.17
Avery 519;OFF-LA-10002475;Office Supplies;Labels;14.62
Eldon Advantage Chair Mats for Low to Medium Pile Carpets;FUR-FU-10003975;Furniture;Furnishings;173.24
GBC DocuBind TL200 Manual Binding Machine;OFF-BI-10003091;Office Supplies;Binders;895.92
Trav-L-File Heavy-Duty Shuttle II, Black;OFF-ST-10002974;Office Supplies;Storage;130.71
Newell 328;OFF-AR-10000255;Office Supplies;Art;11.68
Enermax Briskie RF Wireless Keyboard and Mouse Combo;TEC-AC-10001284;Technology;Accessories;62.31
Avery Round Ring Poly Binders;OFF-BI-10003529;Office Supplies;Binders;0.852
Xerox 224;OFF-PA-10000029;Office Supplies;Paper;36.288
Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;FUR-FU-10002116;Furniture;Furnishings;56.568
Aastra 6757i CT Wireless VoIP phone;TEC-PH-10002200;Technology;Phones;344.704
VTech DS6151;TEC-PH-10000441;Technology;Phones;201.584
Bevis Oval Conference Table, Walnut;FUR-TA-10002958;Furniture;Tables;521.96
Rogers Handheld Barrel Pencil Sharpener;OFF-AR-10001662;Office Supplies;Art;8.22
Xerox 1894;OFF-PA-10004101;Office Supplies;Paper;45.36
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";OFF-ST-10002756;Office Supplies;Storage;947.17
Xerox 19;OFF-PA-10000483;Office Supplies;Paper;61.96
Bevis Round Conference Table Top, X-Base;FUR-TA-10002041;Furniture;Tables;268.935
Staples in misc. colors;OFF-AR-10001166;Office Supplies;Art;7.58
Avery 493;OFF-LA-10004345;Office Supplies;Labels;14.73
Ibico Standard Transparent Covers;OFF-BI-10002852;Office Supplies;Binders;9.888
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;OFF-AP-10001058;Office Supplies;Appliances;671.544
Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;OFF-ST-10003470;Office Supplies;Storage;1117.92
